patent_id,inventor_sequence,inventor_id,disambig_inventor_name_first,disambig_inventor_name_last,male_flag,attribution_status,location_id
PP20568,0,fl:ri_ln:bronsther-1,Rika,Bronsther,0.0,1,07152409-16c8-11ed-9b5f-1234bde3cd05
D809762,1,fl:an_ln:malik-6,Anum,Malik,1.0,1,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
6374770,4,fl:am_ln:verma-4,Amrita,Verma,1.0,1,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7330632,1,fl:wi_ln:cassarly-1,William J.,Cassarly,1.0,1,f6a17c30-16c7-11ed-9b5f-1234bde3cd05
4329829,0,fl:ro_ln:torterotot-1,Roland,Torterotot,1.0,1,48f331c6-16c8-11ed-9b5f-1234bde3cd05
8388118,0,fl:an_ln:hill-9,Anthony D.,Hill,0.0,1,fd780a8b-16c7-11ed-9b5f-1234bde3cd05
8230932,2,fl:pe_ln:withers-1,Peter,Withers,1.0,1,42c0f91d-16c8-11ed-9b5f-1234bde3cd05
11176965,0,fl:mi_ln:okada-37,Mio,Okada,1.0,1,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
7365970,1,fl:yi_ln:yang-16,Ying-Tong,Yang,,99,93778f03-16c8-11ed-9b5f-1234bde3cd05
4795718,0,fl:br_ln:beitman-1,Bruce A.,Beitman,1.0,1,f130f9bf-16c7-11ed-9b5f-1234bde3cd05
9128362,0,fl:in_ln:shin-10,In Hee,Shin,0.0,1,75455415-16c8-11ed-9b5f-1234bde3cd05
9763124,1,fl:ma_ln:levy-36,Matan,Levy,1.0,1,50dcd488-16c8-11ed-9b5f-1234bde3cd05
5437630,1,qifxu88fzd9bqem80nto91uqy,Andrew J.,Juknelis,1.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7271639,0,fl:yo_ln:satou-23,Youichi,Satou,,99,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
7374460,0,fl:se_ln:hariharesan-2,Seralaathan,Hariharesan,,98,d1be23e3-16c7-11ed-9b5f-1234bde3cd05
8757399,0,fl:ke_ln:wolfbauer-1,Kenneth P.,Wolfbauer,1.0,1,a7e151dd-16c8-11ed-9b5f-1234bde3cd05
7016878,3,fl:hi_ln:aoe-3,Hidefumi,Aoe,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5698497,3,fl:ma_ln:rosseinsky-1,Matthew J.,Rosseinsky,1.0,1,05dcd268-16c8-11ed-9b5f-1234bde3cd05
5322515,2,fl:jo_ln:tanner-4,John C.,"Tanner, II",1.0,1,e79f08e1-16c7-11ed-9b5f-1234bde3cd05
10435525,0,fl:si_ln:schmitzer-1,Siegfried,Schmitzer,1.0,1,1310b6ec-16c8-11ed-9b5f-1234bde3cd05
11019821,1,fl:do_ln:hager-6,Dominik,HAGER,1.0,1,3279a562-16c8-11ed-9b5f-1234bde3cd05
6479651,1,fl:ho_ln:thomas-9,Horst,Thomas,1.0,1,337c2f43-16c8-11ed-9b5f-1234bde3cd05
5745969,6,fl:ta_ln:takahashi-53,Tamotsu,Takahashi,,99,6de5356f-16c8-11ed-9b5f-1234bde3cd05
D889083,0,fl:de_ln:gvasalia-1,Demna,Gvasalia,,99,173808ad-16c8-11ed-9b5f-1234bde3cd05
D831986,3,fl:te_ln:hornsby-1,Terrence J.,"Hornsby, Jr.",1.0,1,d346df0d-16c7-11ed-9b5f-1234bde3cd05
9336754,0,fl:we_ln:li-259,Wei,Li,1.0,1,3b444e27-16c8-11ed-9b5f-1234bde3cd05
6780916,1,fl:ed_ln:sisson-3,Edwin A.,Sisson,1.0,1,ec3c2fe6-16c7-11ed-9b5f-1234bde3cd05
11293774,1,fl:yu_ln:ohta-26,Yuko,OHTA,0.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
11369338,4,fl:we_ln:wu-276,Wenjing,WU,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
10067402,7,fl:an_ln:stefanski-2,Anthony J.,Stefanski,1.0,1,ec2f0516-16c7-11ed-9b5f-1234bde3cd05
D672076,0,fl:vi_ln:guercio-1,Vincenzo,Guercio,1.0,1,06dcc0ca-16c8-11ed-9b5f-1234bde3cd05
7964709,3,fl:mi_ln:nawata-1,Miyoko,Nawata,0.0,1,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
4470148,0,fl:ri_ln:mott-5,Richard C.,Mott,1.0,1,03365cfe-16c8-11ed-9b5f-1234bde3cd05
D400875,0,fl:ro_ln:soto-6,Roy Lujan,Soto,1.0,1,c4243498-16c7-11ed-9b5f-1234bde3cd05
5747541,1,fl:jo_ln:brendel-1,Joachim,Brendel,1.0,1,61f34420-16c8-11ed-9b5f-1234bde3cd05
7105060,1,fl:yu_ln:kawano-18,Yumiko,Kawano,0.0,1,1832d3dc-16c8-11ed-9b5f-1234bde3cd05
9781786,2,fl:yi_ln:lee-39,Yi-Wei,Lee,,99,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
9459840,1,fl:je_ln:talpin-1,Jean-Pierre,Talpin,1.0,1,4754d0c0-16c8-11ed-9b5f-1234bde3cd05
D843634,0,fl:ju_ln:xiang-4,Jun,Xiang,,98,05db5cf4-16c8-11ed-9b5f-1234bde3cd05
D606967,3,fl:ri_ln:howarth-1,Richard P.,Howarth,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
7451370,0,fl:le_ln:whetsel-2,Lee D.,Whetsel,1.0,1,d05eafae-16c7-11ed-9b5f-1234bde3cd05
4933911,0,fl:ca_ln:sondergeld-1,Carl H.,Sondergeld,1.0,1,c91c90f1-16c7-11ed-9b5f-1234bde3cd05
4476330,2,fl:ed_ln:rosinski-1,Edward J.,Rosinski,1.0,1,fd0ce133-16c7-11ed-9b5f-1234bde3cd05
D587453,0,fl:ha_ln:burkhard-2,Hans,Burkhard,1.0,1,a766a469-16c8-11ed-9b5f-1234bde3cd05
D883739,1,fl:pa_ln:metaxatos-1,Paul,Metaxatos,1.0,1,0d3e4269-16c8-11ed-9b5f-1234bde3cd05
8871928,2,fl:zh_ln:tong-1,Zhaolong,Tong,1.0,1,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10682855,0,fl:ka_ln:uchida-33,Kazuaki,UCHIDA,1.0,1,a42122aa-16c8-11ed-9b5f-1234bde3cd05
6955694,4,fl:ea_ln:chaney-1,Earl,Chaney,1.0,1,f3ff8890-16c7-11ed-9b5f-1234bde3cd05
8743983,3,fl:il_ln:teikari-1,Ilari,Teikari,1.0,1,bab12027-16c7-11ed-9b5f-1234bde3cd05
11276087,3,fl:do_ln:weltman-1,Douglas,WELTMAN,1.0,1,0ad19992-16c8-11ed-9b5f-1234bde3cd05
8822470,1,fl:an_ln:jennings-8,Andrew John,Jennings,1.0,1,1893009c-16c8-11ed-9b5f-1234bde3cd05
10558646,0,fl:am_ln:epstein-1,Amir,Epstein,1.0,1,5094ecaa-16c8-11ed-9b5f-1234bde3cd05
4524773,2,fl:he_ln:riblet-3,Henry B.,Riblet,1.0,1,fa534acb-16c7-11ed-9b5f-1234bde3cd05
5829683,1,fl:st_ln:arnoux-1,Stéphane,Arnoux,1.0,1,462fdbdd-16c8-11ed-9b5f-1234bde3cd05
5001921,2,fl:ku_ln:strommer-1,Kurt,Strommer,1.0,1,6b3fe9a5-16c8-11ed-9b5f-1234bde3cd05
8289657,0,fl:mu_ln:ohta-2,Mutsuro,Ohta,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
11429263,1,fl:ru_ln:vanblon-1,Russell Speight,VanBlon,1.0,1,04726932-16c8-11ed-9b5f-1234bde3cd05
10711445,1,fl:ma_ln:heinrichs-4,Martin,Heinrichs,1.0,1,1ae98dfb-16c8-11ed-9b5f-1234bde3cd05
4279028,0,fl:jo_ln:lowdenslager-1,John R.,Lowdenslager,1.0,1,0e7d8131-16c8-11ed-9b5f-1234bde3cd05
4373021,0,fl:ge_ln:fletcher-4,George L.,"Fletcher, Jr.",,99,005e2495-16c8-11ed-9b5f-1234bde3cd05
6233570,2,fl:da_ln:heckerman-1,David E.,Heckerman,1.0,1,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
D491812,2,fl:ri_ln:steih-1,Richard J.,Steih,1.0,1,ec2ebbb7-16c7-11ed-9b5f-1234bde3cd05
4680741,1,fl:mi_ln:peterson-25,Mitchell F.,Peterson,1.0,1,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
D949796,0,fl:so_ln:liu-14,Song,Liu,1.0,1,93778f03-16c8-11ed-9b5f-1234bde3cd05
11177857,2,fl:mi_ln:davidsson-1,Mikael,Davidsson,1.0,1,4e433125-16c8-11ed-9b5f-1234bde3cd05
D381823,2,fl:pe_ln:fervoy-1,Peter R.,Fervoy,1.0,1,cb5e57a6-16c7-11ed-9b5f-1234bde3cd05
6502009,1,fl:vi_ln:lust-1,Victor,Lust,1.0,1,f6900d84-16c7-11ed-9b5f-1234bde3cd05
5575795,0,fl:sa_ln:anderson-18,Sanford J.,Anderson,0.0,1,d6f48e6f-16c7-11ed-9b5f-1234bde3cd05
D588823,0,fl:gl_ln:butcher-3,Gleeston,Butcher,,99,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
10362017,2,fl:ko_ln:akita-2,Koji,Akita,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5749159,0,fl:ro_ln:schwenkler-1,Robert S.,Schwenkler,1.0,1,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
5466147,1,fl:de_ln:hahn-4,Dennis,Hahn,1.0,1,d929a955-16c7-11ed-9b5f-1234bde3cd05
10567323,4,fl:ju_ln:zhang-66,Jun,Zhang,,98,3b444e27-16c8-11ed-9b5f-1234bde3cd05
9649732,2,fl:jo_ln:miller-79,John S.,Miller,1.0,1,e2e70963-16c7-11ed-9b5f-1234bde3cd05
4830745,0,jhy6xp3xjrpcnj02fdf5zlys6,Alfred,van der Meulen,1.0,1,6ab85970-16c8-11ed-9b5f-1234bde3cd05
8013912,0,fl:ke_ln:kikuchi-19,Kenichi,Kikuchi,1.0,1,5d2300bf-16c8-11ed-9b5f-1234bde3cd05
8413577,0,fl:de_ln:doyle-2,Dennis G.,Doyle,1.0,1,0ca49d0f-16c8-11ed-9b5f-1234bde3cd05
5541998,0,iavuspwcqe7m039ho6p5gqitc,Lawrence H.,Kutner,1.0,1,5550e7dc-16c8-11ed-9b5f-1234bde3cd05
7977574,1,fl:da_ln:dearaujo-3,Daniel N.,de Araujo,1.0,1,7ae82d76-16c8-11ed-9b5f-1234bde3cd05
7922951,0,fl:ja_ln:mudd-2,James Raymond,Mudd,1.0,1,ff63a379-16c7-11ed-9b5f-1234bde3cd05
10241912,8,fl:mo_ln:kumar-5,Mohan J.,Kumar,,98,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
8755029,1,fl:fa_ln:tseng-13,Fan-Gang,Tseng,,98,90e86893-16c8-11ed-9b5f-1234bde3cd05
4565499,0,fl:da_ln:greenberg-8,Dan,Greenberg,1.0,1,b568c942-16c7-11ed-9b5f-1234bde3cd05
11261961,0,fl:kr_ln:srinivasan-6,Krishnaswamy,Srinivasan,,98,ef24d1ba-16c7-11ed-9b5f-1234bde3cd05
8732750,10,fl:mo_ln:shlissel-1,Moshe,Shlissel,1.0,1,55531389-16c8-11ed-9b5f-1234bde3cd05
4438353,2,fl:da_ln:kubo-4,Daijiro,Kubo,,99,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7759527,1,fl:an_ln:sharma-38,Anuj,Sharma,0.0,1,9a07cd26-16c8-11ed-9b5f-1234bde3cd05
5003250,0,fl:hi_ln:hukuba-1,Hiroshi,Hukuba,1.0,1,210d3a9a-16c8-11ed-9b5f-1234bde3cd05
7639533,3,fl:ch_ln:hung-296,Chun-Hsiung,Hung,1.0,1,90eaa921-16c8-11ed-9b5f-1234bde3cd05
10528830,0,fl:op_ln:herbst-1,OPHIR,HERBST,1.0,1,5094ecaa-16c8-11ed-9b5f-1234bde3cd05
10868786,1,fl:sh_ln:lin-584,Sherry,Lin,1.0,1,816d1200-16c8-11ed-9b5f-1234bde3cd05
11255937,1,fl:we_ln:liu-274,Wei,Liu,1.0,1,93778f03-16c8-11ed-9b5f-1234bde3cd05
7406373,0,fl:ma_ln:kubota-29,Masahiro,Kubota,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
D791460,0,fl:ju_ln:desphy-1,Jupiter,Desphy,1.0,1,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
8147183,2,fl:ad_ln:minadeo-1,Adam Daniel,Minadeo,1.0,1,5be628f1-16c8-11ed-9b5f-1234bde3cd05
5659034,1,fl:ro_ln:haushalter-1,Robert C.,Haushalter,1.0,1,ff4d4d75-16c7-11ed-9b5f-1234bde3cd05
5214576,0,fl:te_ln:tani-4,Tetsuji,Tani,1.0,1,2106bd24-16c8-11ed-9b5f-1234bde3cd05
8916259,1,fl:da_ln:clinnin-1,David D.,Clinnin,1.0,1,e210d396-16c7-11ed-9b5f-1234bde3cd05
9808247,8,fl:je_ln:aldridge-3,Jeffrey L.,Aldridge,1.0,1,ec98aa6f-16c7-11ed-9b5f-1234bde3cd05
9012462,4,fl:r._ln:thomas-3,R. Mathew,Thomas,1.0,1,072ec31a-16c8-11ed-9b5f-1234bde3cd05
6719614,1,fl:a._ln:feller-1,A.,Feller,1.0,1,12c9bbe6-16c8-11ed-9b5f-1234bde3cd05
8027600,2,fl:na_ln:kurimoto-2,Naoaki,Kurimoto,1.0,1,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
9506518,1,fl:ra_ln:melanson-1,Randy Lewis,Melanson,1.0,1,ef5ddb44-16c7-11ed-9b5f-1234bde3cd05
6720502,0,fl:da_ln:alcoe-1,David J.,Alcoe,1.0,1,04ce454b-16c8-11ed-9b5f-1234bde3cd05
10494670,0,fl:pi_ln:vanrooyen-2,Pieter,van Rooyen,1.0,1,808619a7-16c8-11ed-9b5f-1234bde3cd05
10254812,2,fl:iu_ln:gradinariu-1,Iulian C.,Gradinariu,1.0,1,cc7477c5-16c7-11ed-9b5f-1234bde3cd05
5426737,0,fl:mi_ln:jacobs-4,Mick R.,Jacobs,1.0,1,43ff8349-16c8-11ed-9b5f-1234bde3cd05
9041270,1,fl:ma_ln:uno-9,Masaru,Uno,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
10990573,1,fl:pe_ln:hu-21,Pei-Fen,Hu,0.0,1,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
11219465,1,fl:go_ln:dodds-1,Gordon,Dodds,1.0,1,7e9f0f0a-16c8-11ed-9b5f-1234bde3cd05
7465677,2,fl:ta_ln:takano-17,Tamae,Takano,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
4437514,0,fl:ca_ln:canalizo-1,Carlos R.,Canalizo,1.0,1,439af3dd-16c8-11ed-9b5f-1234bde3cd05
D585051,2,fl:yu_ln:sitoh-1,Yu Weng Alvin,Sitoh,0.0,1,8801128f-16c8-11ed-9b5f-1234bde3cd05
3948377,0,fl:yu_ln:hayashi-38,Yukichi,Hayashi,1.0,1,
5513903,0,fl:de_ln:mraz-1,Dennis,Mraz,1.0,1,43ef6aa2-16c8-11ed-9b5f-1234bde3cd05
9165425,4,fl:ar_ln:grever-1,Arnold Francis,Grever,1.0,1,ea5f93ef-16c7-11ed-9b5f-1234bde3cd05
D784442,0,t8qzjfvyi9lw2yqhfws9nygnc,Peter,Grassmayr,,99,6ab7abbb-16c8-11ed-9b5f-1234bde3cd05
10311837,1,fl:da_ln:rodgers-21,Dale K.,Rodgers,,98,f0676308-16c7-11ed-9b5f-1234bde3cd05
10618051,1,fl:st_ln:duhr-1,Stefan,Duhr,1.0,1,6b3f2f2b-16c8-11ed-9b5f-1234bde3cd05
5400790,1,fl:ka_ln:schmitt-9,Karl-Juergen,Schmitt,1.0,1,11eea643-16c8-11ed-9b5f-1234bde3cd05
8634528,1,fl:ri_ln:boudrieau-1,Richard P.,Boudrieau,1.0,1,0b2d593a-16c8-11ed-9b5f-1234bde3cd05
8780475,3,fl:yu_ln:mori-27,Yuhjo,Mori,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
8367227,6,fl:ji_ln:yuan-66,Jie,Yuan,0.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7034653,3,fl:jo_ln:simko-2,Joseph E.,Simko,1.0,1,005dc2a9-16c8-11ed-9b5f-1234bde3cd05
10994785,2,fl:ri_ln:sunsdahl-1,Richard L.,Sunsdahl,1.0,1,d828a520-16c7-11ed-9b5f-1234bde3cd05
10178236,3,fl:us_ln:ayyalasomayajula-1,Usharani,Ayyalasomayajula,,98,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
10058265,0,fl:al_ln:grey-1,Alexander B.,Grey,1.0,1,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
4028212,1,fl:ha_ln:moore-25,Harlan D.,Moore,0.0,1,e0a922b6-16c7-11ed-9b5f-1234bde3cd05
10842152,1,fl:jo_ln:tiebes-1,Joerg,Tiebes,1.0,1,42881aad-16c8-11ed-9b5f-1234bde3cd05
10309543,1,fl:sh_ln:hazari-1,Shivangini Singh,Hazari,1.0,1,e972d299-16c7-11ed-9b5f-1234bde3cd05
9033291,1,fl:ca_ln:hershberger-1,Cara Darlene,Hershberger,0.0,1,d6b2e56f-16c7-11ed-9b5f-1234bde3cd05
4770016,1,fl:vl_ln:voitov-1,Vladimir G.,Voitov,1.0,1,40a576d5-16c8-11ed-9b5f-1234bde3cd05
5017725,1,fl:wo_ln:reuther-1,Wolfgang,Reuther,1.0,1,2b46fc78-16c8-11ed-9b5f-1234bde3cd05
10501742,4,fl:ak_ln:akinc-1,Akin,Akinc,1.0,1,07eec456-16c8-11ed-9b5f-1234bde3cd05
9340269,3,fl:lo_ln:glover-2,Louis Carlisle,"Glover, IV",1.0,1,d435c36f-16c7-11ed-9b5f-1234bde3cd05
D843914,0,fl:ke_ln:ash-4,Kelleigh,Ash,1.0,1,c584bde8-16c7-11ed-9b5f-1234bde3cd05
D865628,2,fl:ch_ln:han-242,Chao,Han,0.0,1,e47801d5-16c7-11ed-9b5f-1234bde3cd05
10234864,0,fl:em_ln:frazzoli-1,Emilio,Frazzoli,1.0,1,27196ff2-16c8-11ed-9b5f-1234bde3cd05
4453960,0,fl:jo_ln:andrepont-1,John S.,Andrepont,1.0,1,e310065e-16c7-11ed-9b5f-1234bde3cd05
10484423,4,fl:ti_ln:vidas-1,Timothy M.,Vidas,1.0,1,d22dbab0-16c7-11ed-9b5f-1234bde3cd05
6599476,4,fl:pi_ln:kuiper-1,Pieter,Kuiper,1.0,1,3b050b1f-16c8-11ed-9b5f-1234bde3cd05
7668489,1,fl:ku_ln:eduard-1,Kurgi,Eduard,,99,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
9416634,1,fl:he_ln:nguyen-7,Henry,Nguyen,1.0,1,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
9785720,1,fl:ha_ln:fang-28,Hao,Fang,,98,3b444e27-16c8-11ed-9b5f-1234bde3cd05
10028962,3,fl:le_ln:zhang-26,Lei,Zhang,1.0,1,09e25130-16c8-11ed-9b5f-1234bde3cd05
11429949,0,fl:ch_ln:oakes-4,Charles Lee,"Oakes, III",1.0,1,4cc237bf-16c8-11ed-9b5f-1234bde3cd05
5442369,1,fl:ja_ln:smith-26,James E.,Smith,1.0,1,fcbefe95-16c7-11ed-9b5f-1234bde3cd05
7536181,4,fl:be_ln:smeets-4,Bernard,Smeets,1.0,1,593dae05-16c8-11ed-9b5f-1234bde3cd05
5500070,1,fl:si_ln:goenner-1,Siegmar,Goenner,1.0,1,30e63394-16c8-11ed-9b5f-1234bde3cd05
5559824,0,fl:br_ln:baird-9,Brian W.,Baird,1.0,1,c39d1615-16c7-11ed-9b5f-1234bde3cd05
10716755,3,fl:ki_ln:jang-31,Ki Hoon,Jang,,99,755a2aab-16c8-11ed-9b5f-1234bde3cd05
10851263,0,fl:jo_ln:hoehne-2,Joerg,Hoehne,1.0,1,293c908e-16c8-11ed-9b5f-1234bde3cd05
9448370,1,fl:so_ln:grinderslev-1,Soren,Grinderslev,1.0,1,ff2a5140-16c7-11ed-9b5f-1234bde3cd05
9446395,1,fl:ro_ln:mccabe-1,Robert Walter,McCabe,1.0,1,edb0ba3d-16c7-11ed-9b5f-1234bde3cd05
D883838,1,fl:xu_ln:zou-12,Xu Guang,Zou,1.0,1,35cb06f6-16c8-11ed-9b5f-1234bde3cd05
10324238,4,fl:xi_ln:zhang-482,Xinxia,Zhang,,98,3b444e27-16c8-11ed-9b5f-1234bde3cd05
5164591,1,fl:ri_ln:rivera-2,Richard V.,Rivera,1.0,1,db9fa2c2-16c7-11ed-9b5f-1234bde3cd05
9605589,2,fl:ch_ln:rothe-7,Christian,Rothe,1.0,1,42a64268-16c8-11ed-9b5f-1234bde3cd05
5320412,0,fl:ri_ln:eakins-1,Richard,Eakins,1.0,1,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
8247996,1,fl:ch_ln:lin-858,Cheng-Ta,Lin,1.0,1,8faf9634-16c8-11ed-9b5f-1234bde3cd05
4754408,2,fl:ke_ln:lallier-1,Keith W.,Lallier,1.0,1,0cbabf40-16c8-11ed-9b5f-1234bde3cd05
5796277,2,fl:hy_ln:jo-24,Hyun-min,Jo,1.0,1,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
7819769,0,fl:ke_ln:beutler-1,Kevin R.,Beutler,1.0,1,f3f02b7d-16c7-11ed-9b5f-1234bde3cd05
6844704,1,fl:br_ln:moran-3,Brian D.,Moran,1.0,1,1893009c-16c8-11ed-9b5f-1234bde3cd05
5757081,2,fl:fw_ln:hshieh-2,Fwu-Iuan,Hshieh,,99,13f05eea-16c8-11ed-9b5f-1234bde3cd05
5073858,0,fl:ra_ln:mills-11,Randell L.,Mills,1.0,1,00af88d4-16c8-11ed-9b5f-1234bde3cd05
8999973,12,fl:ta_ln:sim-3,Tae Bo,Sim,1.0,1,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
8890248,2,fl:wa_ln:chen-61,Wayne T.,Chen,0.0,1,c8ea0862-16c7-11ed-9b5f-1234bde3cd05
6078080,2,fl:ro_ln:dawson-13,Robert,Dawson,1.0,1,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
7820705,2,fl:mi_ln:azimioara-1,Mihai,Azimioara,1.0,1,808619a7-16c8-11ed-9b5f-1234bde3cd05
9635031,1,fl:ma_ln:henley-8,Mathew Gene,Henley,1.0,1,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
7511400,0,fl:hu_ln:chang-98,Hungkun J.,Chang,0.0,1,e6ab5aaa-16c7-11ed-9b5f-1234bde3cd05
5733630,1,fl:ma_ln:gillis-4,Marina,Gillis,,99,0855fb73-16c8-11ed-9b5f-1234bde3cd05
6002382,1,fl:at_ln:seki-3,Atsushi,Seki,1.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
5078194,0,fl:ar_ln:phillips-5,Arthur J.,Phillips,1.0,1,dbb6fc1a-16c7-11ed-9b5f-1234bde3cd05
11061354,0,fl:ta_ln:watanabe-94,Takeshi,Watanabe,1.0,1,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
5741469,2,fl:kh_ln:nariman-1,Khushrav E.,Nariman,,99,0bf54059-16c8-11ed-9b5f-1234bde3cd05
9797837,5,fl:ki_ln:sasagawa-4,Kiyotaka,Sasagawa,1.0,1,1bdd4dcf-16c8-11ed-9b5f-1234bde3cd05
6342171,1,fl:ch_ln:parker-7,Charles A.,Parker,0.0,1,e4780ace-16c7-11ed-9b5f-1234bde3cd05
5334809,0,fl:lo_ln:difrancesco-1,Louis,Difrancesco,1.0,1,c6999d14-16c7-11ed-9b5f-1234bde3cd05
10053660,0,fl:yu_ln:tai-12,Yu-Chong,Tai,0.0,1,198b2267-16c8-11ed-9b5f-1234bde3cd05
7455912,1,fl:tr_ln:wilt-2,Truman F.,Wilt,0.0,1,fdcb708e-16c7-11ed-9b5f-1234bde3cd05
7056677,0,fl:no_ln:takahasi-1,Nobuaki,TAKAHASI,1.0,1,c6c66f7d-16c7-11ed-9b5f-1234bde3cd05
8519300,2,fl:pe_ln:hirshman-1,Peter,Hirshman,1.0,1,de30627b-16c7-11ed-9b5f-1234bde3cd05
D652170,1,fl:ch_ln:aulwes-1,Chad,Aulwes,1.0,1,eb7ab2ea-16c7-11ed-9b5f-1234bde3cd05
9193567,3,fl:jo_ln:dejong-13,Johannes,De Jong,1.0,1,4d1a737c-16c8-11ed-9b5f-1234bde3cd05
8148653,1,fl:an_ln:ziemann-1,Andreas,Ziemann,1.0,1,140a1451-16c8-11ed-9b5f-1234bde3cd05
6950383,0,fl:to_ln:kimura-77,Tohru,Kimura,1.0,1,932db238-16c8-11ed-9b5f-1234bde3cd05
6901578,1,fl:am_ln:chessell-1,Amanda Elizabeth,Chessell,0.0,1,ddf11d72-16c7-11ed-9b5f-1234bde3cd05
6219763,4,fl:le_ln:nguyen-5,Le Trong,Nguyen,,99,c18d4c4e-16c7-11ed-9b5f-1234bde3cd05
9453554,3,fl:sh_ln:wu-192,Shawn Xiang,Wu,0.0,1,ed7442f6-16c7-11ed-9b5f-1234bde3cd05
5088033,15,fl:do_ln:woods-7,Donald R.,Woods,1.0,1,b86c5343-16c7-11ed-9b5f-1234bde3cd05
9903184,6,fl:ri_ln:morgan-24,Rickey L.,Morgan,1.0,1,d5b79841-16c7-11ed-9b5f-1234bde3cd05
11140514,4,fl:st_ln:tokish-1,Stephen Ronald,Tokish,1.0,1,f6556daa-16c7-11ed-9b5f-1234bde3cd05
9755256,1,fl:sa_ln:kwon-10,Sang Uk,Kwon,1.0,1,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
11143997,0,fl:ka_ln:toyofuku-4,Katsuya,Toyofuku,1.0,1,932dc780-16c8-11ed-9b5f-1234bde3cd05
9970011,0,fl:je_ln:duffield-1,Jeremy,Duffield,1.0,1,5836da24-16c8-11ed-9b5f-1234bde3cd05
11297465,0,fl:ke_ln:sanchez-1,Kenneth J.,Sanchez,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
8568149,0,fl:ma_ln:vackar-1,Mark A.,Vackar,1.0,1,1d3ed933-16c8-11ed-9b5f-1234bde3cd05
9424807,1,fl:su_ln:choi-53,Sung-Hoo,Choi,1.0,1,755a2aab-16c8-11ed-9b5f-1234bde3cd05
10851077,0,fl:an_ln:durkacz-1,Anthony J.,Durkacz,1.0,1,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
4859917,1,fl:sa_ln:ishikawa-17,Satoru,Ishikawa,,98,42f90495-16c8-11ed-9b5f-1234bde3cd05
7554219,0,fl:ro_ln:weger-1,Robert,Weger,1.0,1,4a332d5a-16c8-11ed-9b5f-1234bde3cd05
8662731,1,fl:ts_ln:yang-43,Tsung-Hua,Yang,1.0,1,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
8845407,0,fl:ta_ln:kojo-6,Taku,Kojo,,99,42f90495-16c8-11ed-9b5f-1234bde3cd05
D877342,7,fl:ch_ln:humphrey-7,Charlesa,Humphrey,1.0,1,fa55c6df-16c7-11ed-9b5f-1234bde3cd05
10497767,6,fl:ni_ln:bonnier-2,Nicolas P.,Bonnier,1.0,1,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
10138228,4,fl:br_ln:granger-5,Brett,Granger,1.0,1,07155f0a-16c8-11ed-9b5f-1234bde3cd05
8469823,0,fl:th_ln:roberts-13,Thomas J.,Roberts,1.0,1,c599eec8-16c7-11ed-9b5f-1234bde3cd05
