patent_id,rel_app_text
10799039,"This application is a Continuation Application of U.S. patent application Ser. No. 16/695,611, filed Nov. 26, 2019, which is a Continuation Application of U.S. patent application Ser. No. 15/963,498 filed Apr. 26, 2018 (now U.S. Pat. No. 10,524,586), which claims priority under 35 U.S.C. § 119 to Korean Application No. 10-2017-0053880, filed on Apr. 26, 2017, whose entire disclosures are hereby incorporated by reference."
11098606,"CROSS REFERENCE TO RELATED APPLICATION

This application is a divisional of U.S. patent application Ser. No. 14/830,910 filed on Aug. 20, 2015, which claims the benefit of U.S. Provisional Application Ser. No. 62,068,519, filed on Oct. 24, 2014, the contents each of which are incorporated herein by reference thereto.

"
7812608,"CROSS-REFERENCE TO RELATED APPLICATIONS The present application claims priority of U.S. Provisional Patent Application Ser. No. 60/657,174 filed on Feb. 28, 2005. The Provisional Application is incorporated by reference in its entirety. This application is related to U.S. Application, titled “Selectable Tap Induction Coil”, filed concurrently with this document and assigned to the present assignee. This is a continuation of U.S. patent application Ser. No. 12/182,194, filed Jul. 30, 2008, now abandoned, which is a divisional application of U.S. patent application Serial No. 11/307,674 filed Feb. 16, 2006, now issued as U.S. Pat. No. 7,501,829."
8490564,"CROSS REFERENCE TO RELATED APPLICATIONS The current application is a Continuation in Part and claims priority to and the benefit of U.S. patent application Ser. No. 13/025,459 filed on Feb. 11, 2011, entitled “LIQUIFIED NATURAL GAS PROCESSING AND TRANSPORT SYSTEM,” now issued as U.S. Pat. No. 8,100,076 on Jan. 24, 2012; U.S. patent application Ser. No. 13/025,477 filed on Feb. 11, 2011, entitled “FLOATING NATURAL GAS PROCESSING STATION,” now issued as U.S. Pat. No. 8,104,416 on Jan. 31, 2012; U.S. patent application Ser. No. 13/025,493 filed on Feb. 11, 2011, entitled “SOFT YOKE,” now issued as U.S. Pat. No. 8,104,417 on Jan. 31, 2012; co-pending U.S. patent application Ser. No. 13/025,524 filed on Feb. 11, 2011, entitled “METHOD FOR OFFSHORE NATURAL GAS PROCESSING USING A FLOATING STATION, A SOFT YOKE, AND A TRANSPORT SHIP”; co-pending U.S. patent application Ser. No. 13/025,569 filed on Feb. 11, 2011, entitled “METHOD FOR PROCESSING AND MOVING LIQUIFIED NATURAL GAS USING A FLOATING STATION AND A SOFT YOKE”; and co-pending U.S. patent application Ser. No. 13/025,604 filed on Feb. 11, 2011, entitled “METHOD FOR OFFLOADING A FLUID THAT FORMS A HYDROCARBON VAPOR USING A SOFT YOKE”. These references are hereby incorporated in their entirety."
5918029,"This application is a continuation, of U.S. application Ser. No. 08/718,689, filed Sep. 27, 1996, now abandoned. "
8735424,"CROSS-REFERENCE TO RELATED APPLICATION This application is a U.S. National Phase filing of International Application No. PCT/EP2009/061182, filed Aug. 31, 2009, and claims the benefit under 35 U.S.C. §119(e) to U.S. provisional application Ser. No. 61/093,669, filed on Sep. 2, 2008, which is incorporated herein in its entirety by reference."
10746501,"CROSS-REFERENCE TO RELATED APPLICATION This application is a non-provisional of, and claims the benefit and priority of, U.S. Provisional Patent Application No. 62/658,016 filed on Apr. 16, 2018. The entire contents of such application are hereby incorporated herein by reference."
10185805,"This application claims priority from Korean Patent Application No. 10-2014-0092661, filed on Jul. 22, 2014, in the Korean Intellectual Property Office, the disclosure of which is incorporated herein in its entirety by reference."
10037039,"CROSS-REFERENCE TO RELATED APPLICATIONS The present application is a continuation of U.S. patent application Ser. No. 14/986,813, filed Jan. 4, 2016, which is a continuation of U.S. patent application Ser. No. 14/252,966, filed Apr. 15, 2014, now issued as U.S. Pat. No. 9,256,226, which is a continuation of U.S. patent application Ser. No. 13/361,023, filed Jan. 30, 2012, now issued as U.S. Pat. No. 8,736,463, the disclosures of which are incorporated herein by reference."
7993784,"“This is a division of application Ser. No. 09/669969 filed on Sep. 26, 2000 now U.S. Pat. No. 7,081,312.”"
8838807,"RELATED APPLICATIONS This application is a continuation of U.S. application Ser. No. 11/823,029, filed on Jun. 26, 2007, entitled “EDGE TRAVERSAL SERVICE DORMANCY,” and U.S. application Ser. No. 12/632,110, filed on Dec. 7, 2009, entitled “EDGE TRAVERSAL SERVICE DORMANCY”, at least some of which may be incorporated herein."
6453808,"This is a U.S. national stage of PCT application No. PCT/FI99/00161, filed on Mar. 2, 1999. Priority is claimed on that application and on Application No. 980474, filed in Finland on Mar. 2, 1998."
11089972,"CROSS-REFERENCE TO RELATED APPLICATIONS

This application is a U.S. National Phase of PCT Application No. PCT/US2016/026920 filed on Apr. 11, 2016 which is based on, claims the benefit of, and incorporates herein in its entirety, U.S. Provisional Patent Application Ser. No. 62/145,087 filed on Apr. 9, 2015, and entitled “SYSTEMS AND METHODS FOR MEASURING TISSUE PRESSURE.”

"
7792667,"CLAIM OF PRIORITY This application is a continuation of application Ser. No. 11/018,045, filed Dec. 21, 2004, which is a continuation of application Ser. No. 09/619,025, filed Jul. 19, 2000, now abandoned, which is a continuation-in-part of U.S. application Ser. No. 09/165,675, filed Sep. 28, 1998, issued as U.S. Pat. No. 6,104,990. CROSS-REFERENCE TO RELATED APPLICATION This application claims the benefit of the filing date of U.S. application Ser. No. 09/165,675, filed Sep. 28, 1998, entitled “Language Independent Phrase Extraction”."
10503628,"This application is based upon and claims priority to Chinese Patent Application No. 201710896756.2, filed on Sep. 28, 2017, the entire contents of which are incorporated herein by reference."
8634786,"CROSS REFERENCE TO RELATED APPLICATIONS This application is a divisional application of U.S. patent application Ser. No. 12/177,252, filed on Jul. 22, 2008 now U.S. Pat. No. 8,249,542, which itself is a continuation application of U.S. patent application Ser. No. 11/345,159 (now U.S. Pat. No. 7,512,395), filed on Jan. 31, 2006, the contents of both of which are hereby fully incorporated by reference in their entirety."
7325338,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a divisional application of U.S. patent application Ser. No. 10/394,957, now U.S. Pat. No. 6,857,207 filed Mar. 21, 2003."
8153827,"CROSS-REFERENCE TO RELATED APPLICATION AND INCORPORATION BY REFERENCE The present application claims priority to U.S. Provisional Patent Application No. 61/016,836, filed Dec. 27, 2007, the entirety of which is hereby incorporated by reference."
10621306,"CROSS-REFERENCE TO RELATED PATENT APPLICATION This application is a divisional of Ser. No. 13/828,791, filed Mar. 14, 2013, which is incorporated herein by reference in its entirety."
6562700,"The subject matter of this application relates to the subject matter of copending U.S. patent application Ser. No. 09/872,058, entitled xe2x80x9cPROCESS FOR FORMING A LOW K CARBON-DOPED SILICON OXIDE DIELECTRIC MATERIAL ON AN INTEGRATED CIRCUIT STRUCTURExe2x80x9d, assigned to the assignee of this application, and filed on the same date as this application, the subject matter of which is hereby incorporated by reference. The subject matter of this application relates to the subject matter of U.S. Pat. No. 6,316,354, issued Nov. 13, 2001, entitled xe2x80x9cPROCESS FOR REMOVING RESIST MASK OF INTEGRATED CIRCUIT STRUCTURE WHICH MITIGATES DAMAGE TO UNDERLYING LOW DIELECTRIC CONSTANT SILICON OXIDE DIELECTRIC LAYERxe2x80x9d, assigned to the assignee of this application, the subject matter of which is hereby incorporated by reference."
4809741,"This is a divisional of co-pending application Ser. No. 023,786 filed on Mar. 9, 1987, now abandoned. "
7144584,"CROSS REFERENCE TO RELATED APPLICATIONS The present application is a continuation of U.S. Ser. No. 10/251,727, filed on Sep. 20, 2002, which issued as U.S. Pat. No. 6,759,053. U.S. Ser. No. 10/251,727 is a continuation of U.S. application Ser. No. 09/800,022, filed on Mar. 5, 2001, which issued as U.S. Pat. No. 6,455,060. U.S. application Ser. No. 09/800,022 is a division of U.S. application Ser. No. 09/448,483, filed on Nov. 24, 1999, which issued as U.S. Pat. No. 6,210,706. U.S. application Ser. No. 09/448,483 is a division of U.S. application Ser. No. 08/679,328, filed on Jul. 12, 1996, which issued as U.S. Pat. No. 6,033,682, and which was a continuation-in-part of PCT/US96/01561, with an international filing date of Jan. 11, 1996, a continuation-in-part of U.S. 60/011,979, filed Jul. 31, 1995, and a continuation-in-part of U.S. 08/372,139, filed Jan. 13, 1995 now abandoned."
11174074,"PRIORITY DATA

The present patent application is a 371 of international application Ser No. PCT/US11/60327 filed Nov. 11, 2011, which claims benefit from U.S. Ser. No. 61/413,123 filed Nov. 12, 2010, and incorporates by reference from the above-identified applications as if they are entirely restated herein

"
11375324,"CROSS-REFERENCE TO RELATED APPLICATIONS

The present application is a continuation-in-part application of U.S. patent application Ser. No. 17/074,762, filed on Oct. 20, 2020, which is a continuation-in-part of U.S. patent application Ser. No. 16/813,915, filed on Mar. 10, 2020 (issued as U.S. Pat. No. 10,848,878), which is a continuation of U.S. patent application Ser. No. 16/419,049 (issued as U.S. Pat. No. 10,616,696), filed on May 22, 2019, which is a continuation of U.S. patent application Ser. No. 16/180,020 (issued as U.S. Pat. No. 10,334,372), filed on Nov. 5, 2018, which is a continuation of U.S. patent application Ser. No. 15/650,909 (issued as U.S. Pat. No. 10,149,071), filed on Jul. 16, 2017, which is a continuation of U.S. patent application Ser. No. 15/109,831 (issued as U.S. Pat. No. 9,729,978), filed on Jul. 6, 2016, which is a U.S. National Stage entry under 35 U.S.C. § 371 of International Application PCT/CN2014/094065, filed on Dec. 17, 2014, designating the United States of America, which claims priority to Chinese Patent Application 201410005804.0, filed on Jan. 6, 2014; this application is also a continuation-in-part application of U.S. patent application Ser. No. 16/833,839, filed on Mar. 30, 2020, which is a continuation of U.S. application Ser. No. 15/752,452 (issued as U.S. Pat. No. 10,609,496), filed on Feb. 13, 2018, which is a national stage entry under 35 U.S.C. § 371 of International Application PCT/CN2015/086907, filed on Aug. 13, 2015, the entire contents of each of which are hereby incorporated by reference.

"
7676339,"RELATED APPLICATIONS This application claims the benefit of U.S. Provisional Application Ser. No. 60/617,692 filed on Oct. 12, 2004, the entire content of which is incorporated by reference herein."
10479578,"This application is a National Phase application of PCT Application PCT/US2015/048542, filed Sep. 4, 2015, which claims the benefit of U.S. Provisional Patent Application No. 62/049,697, filed Sep. 12, 2014 and U.S. Provisional Patent Application No. 62/077,986 filed Nov. 11, 2014, which are incorporated herein by reference in its entirety."
