entity_id,dcterms_title
2225935492,Stochastic modeling and performance monitoring of wind farm power production
2944692754,[Recensão a] Robert Durand — Les Campagnes Portugaises entre Douro et T age aux XIIe et XIIIe siècles
1218409029,盐渍黄瓜护（复）绿的研究
986998114,Free cutting gage insert with relief angle
2621948035,A fast-responsive two-photon fluorescent turn-on probe for nitroreductase and its bioimaging application in living tissues
2055642221,Zebrafish make it to Hollywood
2183807113,ASSESMENT AND BIOCHEMICAL ANALYSIS OF BLACK SOYBEAN (WITH AND WITHOUT SEED COAT)
2800415941,The Vietnam Moratorium : protest and resistance
2952488286,Alternate Synthesis of 4‐Hydroxybenzocyclobutene.
1519913613,Workshop on Agent Communication Languages
2025837164,Expression of embryonic tau protein isoforms persist during adult neurogenesis in the hippocampus.
2545847978,"Records of Social and Economic History: New Series, Vol. 30: Essex Pauper Letters: 1731–1837: 1731–1837"
2482907851,The Octagonal PETs
3000739606,Feasibility and prognostic value of vasodilator stress perfusion Cardiac Magnetic Resonance in elderly patients > 75 years without known CAD
2916027551,Land Resource Science Annual Report 1998
2314122157,"Flexible, Adaptive or Attractive Clinical Trial Design"
590565401,文学の原郷としての日本海--水上勉『飢餓海峡』『雁の寺』『越前竹人形』 (特集=近代文学に見る日本海) -- (福井県)
2094690090,699 THE PROGNOSTIC SIGNIFICANCE OF TUMOR DIAMETER IN INCIDENTALLY DETECTED SMALL RENAL MASSES
2112395263,Methods and compositions for the assessment of drug response
2285059097,Flow controlled water heater
2167313674,IGARSS (2)
303976492,第7回エル・エス・ティ学会大会
2259528465,Electrically powered imprinter
2954673456,Kleine Schriften zum Rudertraining : mit 12 Abbildungen und 8 Tabellen
2263600966,Aseptic preparation of parenteral medicinal products in healthcare establishments in Europe
1976895898,"Quantitation of digitoxin, digoxin, and their metabolites by high-performance liquid chromatography using pulsed amperometric detection"
2171487377,Commercial Vessel Permits-South Atlantic Snapper-Grouper (polygon)
2030028712,New drugs for the treatment of Parkinson's disease.
389058337,検定対策実践講座-2-文法1
2043103106,Extension of the VITESS polarized neutron suite towards the use of imported magnetic field distributions
2406728607,Working pressure control mechanism
98857499,CHAPTER 1 – Information Gathering and Diagnosis Development
2065655490,On the Nature and Location of the Microlenses
2773043867,"栅极控制电路、功率模块和相关联的方法 The method of gate control circuit, the power module and the associated"
2005023987,"REGGE POLES FOR COULOMB POTENTIAL FROM THE DYNAMICAL SO(4,2) THEORY."
1501938153,"Pygostyle-like Structure from Beipiaosaurus （Theropoda,Therizinosauroidea） from the Lower Cretaceous Yixian Formation of Liaoning, China"
2561975538,La création de la forêt landaise
2089291854,Alteration of colonic mucin after ureterosigmoidostomy.
2079195822,"The comedian, the cat, and the activist: the politics of light seriousness and the (un)serious work of contemporary laughter"
1953983962,"Application of spin trapping technique to radical polymerization, 13 Polymerization of methyl methacrylate with 1,2,3,10a‐tetrahydrophenanthrene‐1,2‐dicarboxylic anhydride"
2927372220,Verfahren zum Ermitteln von Verbrennungsaussetzern bei einem fremdgezündeten Verbrennungsmotor
2109746660,Die verantwoordelikheid van die kerk ten opsigte van die sosio-politieke terrein in Suid-Afrika
2799415637,"Solid-state imaging element, imaging device, and electronic instrument"
2815558433,VERTICAL AUGER CONVEYOR
2867792355,FUEL SUPPLY APPARATUS OF LPI VEHICLE
3033201346,Social network-based distancing strategies to flatten the COVID-19 curve in a post-lockdown world.
2395839314,"Colpin (Marie-Thérèse) (dir.). Enfance de la violence, violences de l'enfance, Association des psychologues scolaires de l'Isère, Paris, l'Harmattan, 2000, 185 p."
2125641529,Communications High-speed Bubble Sizing Using the Double Frequency Technique for Oceanographic Applications
1614027250,Magnetic Resonance Symposium at Bangor: Symposium at Bangor
1995738776,Cell proliferation inhibition in remitting multiple sclerosis CSF.
2413504785,Coupling solid-phase microextraction with ambient mass spectrometry: Strategies and applications
2073520423,Thermal Safety Analysis of a Dry Storage Cask for the Korean Standard Spent Fuel
2789798558,(Invited) Hollow Doped Carbon Nanopolyhedra with Exclusive Fe–N x Active Sites As Advanced Cathode Catalyst Achieving Ultra High Polymer Electrolyte Membrane Fuel Cells Performance
2372169209,Research on bounding surface model for concrete under fatigue loading
2153115988,Blue-collar employee selection with computer aided assessment center in manufacturing
917081833,毛子水：生平得益于＂一部半＂书
2029145105,Confirmatory Factor Analysis of the School Refusal Assessment Scale-Revised: Child and Parent Versions
1480940042,The American: A Middle Western Legend
1972133916,Analysis of Ferroelectric-Based Nonlinear Transmission Lines for Pulse Shaping Devices
2781158960,ADHESIVE FOR FORMING LAMINATE AND ITS USE
2084962865,Family and peer relationships in children with paranoid delusions.
2491461087,"STUDIES ON MORPHOLOGICAL CHARACTERIZATION, VARIABILITY, HERITABILITY AND GENETIC ADVANCE IN BETELVINE (Piper betle Linn.)”"
2130402297,"Application of low-temperature thermochronology to hydrothermal ore deposits: Formation, preservation and exhumation of epithermal gold systems from the Eastern Rhodopes, Bulgaria"
2528759609,Relevance and relevance theory
2878449453,Cell voltage measuring instrument
1986743805,Maximal symmetry transition paths for reconstructive phase transitions
2608923453,Escorts Service is well-known in Dubai
590442154,创新的前沿与测度框架——《奥斯陆手册》（第三版）述评
1986152770,Structure and properties of Ti-B-N coatings
2788727054,Review of paediatric fluoroscopic-guided oesophageal balloon dilatations in Royal Belfast Hospital for Sick Children
598055314,"1322 再生細骨材および高炉スラグ微粉末を使用したセメントゼロモルタルの特性 : その3 : W/B及び養生温度によるレンガ製造実験(骨材,材料施工)"
2836328304,Method for producing selenium enriched watermelon
2994245516,ENCLOSED FORGING APPARATUS
2265944422,"Measurement of the cross-section for the $sup 115$In(n,n')/sup 115m/In reaction"
2587627325,Santa Barbara’s Thirteenth-Century Paris Bible: A Second Look
2962414247,Hand and foot joint exercise equipment for medical use
2049579940,"Dispersal polymorphism and physiological condition of males and females in the ant, Formica truncorum"
2299764509,A Phenomenological Study on International Doctoral Students' Acculturation Experiences at a U.S. University.
2587571475,Tajemství Janáčkova klavírního cyklu Jarní píseň : (co ukrývala skladatelova korespondence)
2242984209,Distributed Coordination Control of Multi-Robot with Electronic Tags
2601294916,Fractional Herglotz variational problems of variable order
2965069898,Antecedents and Consequences of Dynamic Supply Chain Design and Learning Capabilities
1602138429,Pomiar drgań elementów korpusowych frezarki wspornikowej FYN 50 z wykorzystaniem lasera skanującego 3D
2954438521,Educação para a Redução dos Riscos
3029742371,Porous Polyolefin Films via Polymer Blends
2424889667,Diagnosis and therapy of chancroid
2416552384,"Electrical switching device, such as line circuit breaker - has switch actuated by electromagnet with bimetallic stage and with inductive sensor used to activate indicator"
2853043804,Multifunctional reeling machine
2417667181,The high cost of failure. Prisoners with and without HIV infection.
2999581757,DARBE GENİŞLİK MODÜLASYONU İLE SÜRÜLEN SİSTEMLERE GİRDİ ŞEKİLLENDİRME TEKNİĞİNİN UYGULANABİLİRLİĞİ
2837240024,Vorrichtung zur Vergroesserung der Foerderleistung von Gurtfoerderern
388484802,ＡＤＨ不適切分泌症候群および自己免疫性溶血性貧血を合併したＬｅｎｎｅｒｔ'ｓ ｌｙｍｐｈｏｍａの１例
2511370252,Le de bello iudaico du pseudo-hegesippe : Essai de datation
1514928979,Gutterless drainage system
2894867451,Die Datenschutz-Grundverordnung als Vertrauensrahmen für Innovation in der Digitalen Gesellschaft
2373646086,On issues and recommendations of legislation of China's ecosystem management
2278874309,L'estasi dello sguardo: immagini del sacro in &quot;Con gli occhi chiusi&quot; di Federigo Tozzi
2073449831,Matrices similar to a positive or essentially positive matrix
2815270002,ROTAT ING DASHBOARD TYPE ENGINE
2402741545,Solution of copolymers based on addition products of alpha-beta unsaturated carbonic acids with glycidyl ester and copolymerisable alpha-beta unsaturated monomers.
2442544349,New functions and the structure of a diagnostic service in the work of medical and preventive institutions
566557623,1010 諸種芳香環ジオキシゲナーゼ(Dox)のキメラ末端ジオキシゲナーゼの構築と機能解析
2017761018,Coronary artery disease and prevention of heart failure
2583326649,Pohled odborníků na téma babyboxů v kontextu nejlepšího zájmu dítěte
2880109895,Energy-saving polyethylene circulating washing device
1148333482,腹腔镜巨大子宫肌瘤剔除术 155 例临床体会
2361403813,Numerical Simulation on Blank-holder Force of Box-shaped Products of Magnesium Alloy AZ31B in Thermal Deep-drawing Process
2085640423,By and for Youth: Lessons from the Sahel and Paris Come to the USA
2416309755,[The degree of ribose 2-hydroxy group acetylation and the properties of transfer RNA].
621616860,China and the Gospel
2410974116,[Interactions between rheumatoid factors and antinuclear autoantibodies: their occurrence in a concealed state in rheumatoid disease (arthritis); effect of D-penicillamine].
1533680859,Pharmacy Law Brief: Contemporary Legal Issues for Leadership in Non-Profits - III
2104896308,A New System for Neuronavigation and Stereotactic Biopsy Pantograph Stereotactic Localization and Guidance System
2050502337,REFERENCE CASES UNDER THE SALE OF FOOD ACT.
2202505552,Fertility Control: Overview
2867571109,POLIMERIZACION DE POLIURETANOS EN UNA EXTRUSORA.
3024332602,Emigration and democracy
7110227,The Effects of an Academic Values Clarification Exercise on Academic Performance of College Students
1495628705,Do Managers Influence Their Pay? Evidence from Stock Price Reversals Around Executive Option Grants
2932048862,Interior profit fluidic device of rock core is got rid of to safe high efficiency
2808531715,2007-2008 Junior Recital - Sandra Rubio (Violin)
1515047463,'Danger' effect of low-density lipoprotein (LDL) and oxidized LDL on human immature dendritic cells.
3029878024,Propuestas para ampliar la cobertura de salud mental infantil en Chile
2417911611,Pathology-radiation therapy conference: Hodgkin's disease initially manifested in vertebra.
2033357019,Assessment of local isotropy using measurements in a turbulent plane jet
2613106930,"Yves Beon, Planet Dora: A Memoir of the Holocaust and the Birth of the Space Age: Historical Journal of Film, Radio and Television"
2059133539,Asymptotic optimality of a transport-problem plan constructed by the minimum-element method
2938367591,Bi0.51 Na0.47)TiO3 based lead free ceramics with high energy density and efficiency
2975596488,TCT-612 Poor Prognosis of Contrast Induced Nephropathy Was Observed More Than Ten Years Follow Up
2261827731,Chi-ray tube comprising a disk-shaped rotary anode
3034312947,CRACK FabulaTech USB Over Network 5.0.2
1607035041,Chandler v. Cape : An Alternative to Piercing the Corporate Veil Beyond Kiobel v. Royal Dutch Shell
2467603790,Anisotropic Phonon-Confinement-Effects/Band-Structure-Modulation of Two-Dimensional Si Layers Fabricated on Silicon-on-Quartz Substrates
2129211117,Sequence of the clathrin heavy chain from Saccharomyces cerevisiae and requirement of the COOH terminus for clathrin function.
3008980972,"Stephen, J. Ball. (2013). Foucault, power, and education. New York and London: Routledge. 178 páginas. ISBN: 978-0-415-89536-1"
22499841,Probe for insertion in the anal canal and rectum of a body
